item,itemLabel
http://www.wikidata.org/entity/Q3491994,subdistrict
http://www.wikidata.org/entity/Q4738155,financial management
http://www.wikidata.org/entity/Q206287,quotation
http://www.wikidata.org/entity/Q336181,variety show
http://www.wikidata.org/entity/Q2839930,spell
http://www.wikidata.org/entity/Q2225692,fourth-level administrative division in Indonesia
http://www.wikidata.org/entity/Q2229858,Maleficium
http://www.wikidata.org/entity/Q2828309,protected area of France
http://www.wikidata.org/entity/Q1875615,aircraft operator
http://www.wikidata.org/entity/Q17310537,sculpture
http://www.wikidata.org/entity/Q65589340,prefectural capital of Japan
http://www.wikidata.org/entity/Q19753982,nature park
http://www.wikidata.org/entity/Q354239,minor party
http://www.wikidata.org/entity/Q66312135,Metal Gear characters
http://www.wikidata.org/entity/Q3348164,Catholic liturgical object
http://www.wikidata.org/entity/Q5038877,care work
http://www.wikidata.org/entity/Q15630906,rural district
http://www.wikidata.org/entity/Q489983,Reserve Officers' Training Corps
http://www.wikidata.org/entity/Q2000344,tactic
http://www.wikidata.org/entity/Q19790488,monohydric alcohol
http://www.wikidata.org/entity/Q15711026,altarpiece
http://www.wikidata.org/entity/Q7257916,public institution of the United States
http://www.wikidata.org/entity/Q182415,reality television
http://www.wikidata.org/entity/Q2571535,political crime
http://www.wikidata.org/entity/Q7081489,Oilliphéist
http://www.wikidata.org/entity/Q108761755,judo tour
http://www.wikidata.org/entity/Q1143175,administrative division of Iceland
http://www.wikidata.org/entity/Q1999796,incantation
http://www.wikidata.org/entity/Q15640280,administrative territorial entity of Jamaica
http://www.wikidata.org/entity/Q50556809,church element
http://www.wikidata.org/entity/Q110196705,replacement therapy
http://www.wikidata.org/entity/Q1047213,measurement tool
http://www.wikidata.org/entity/Q30249972,object of the inner Solar System
http://www.wikidata.org/entity/Q113043123,"commerce, management, tourism and services"
http://www.wikidata.org/entity/Q113141571,"banking, finance and investment studies"
http://www.wikidata.org/entity/Q65630486,fictional city-state
http://www.wikidata.org/entity/Q56147119,screen
http://www.wikidata.org/entity/Q720069,nuclear family
http://www.wikidata.org/entity/Q54259,Klingon
http://www.wikidata.org/entity/Q44753,province of Argentina
http://www.wikidata.org/entity/Q45713,titan
http://www.wikidata.org/entity/Q46686,reredos
http://www.wikidata.org/entity/Q50337,prefecture of Japan
http://www.wikidata.org/entity/Q51977,field army
http://www.wikidata.org/entity/Q46970,airline
http://www.wikidata.org/entity/Q49084,short story
http://www.wikidata.org/entity/Q46831,mountain range
http://www.wikidata.org/entity/Q45776,fjord
http://www.wikidata.org/entity/Q54050,hill
http://www.wikidata.org/entity/Q7559,dragon
http://www.wikidata.org/entity/Q53706,robbery
http://www.wikidata.org/entity/Q51625,Salvator Mundi
http://www.wikidata.org/entity/Q49614,nickname
http://www.wikidata.org/entity/Q115923192,arts and craft item
http://www.wikidata.org/entity/Q52105,habitat
http://www.wikidata.org/entity/Q50675,historiography
http://www.wikidata.org/entity/Q65769375,legendarium
http://www.wikidata.org/entity/Q66311261,Asgardian
http://www.wikidata.org/entity/Q19576,wilayah
http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q47577,Fibonacci number
http://www.wikidata.org/entity/Q53815,canon
http://www.wikidata.org/entity/Q65963104,video game remaster
http://www.wikidata.org/entity/Q66088122,type of fighting style
http://www.wikidata.org/entity/Q23002039,public educational institution of the United States
http://www.wikidata.org/entity/Q14632398,physical sciences
http://www.wikidata.org/entity/Q49892,presidential system
http://www.wikidata.org/entity/Q55439,panel painting
http://www.wikidata.org/entity/Q66118879,half-blood
http://www.wikidata.org/entity/Q7283,terrorism
http://www.wikidata.org/entity/Q45621,ceramic
http://www.wikidata.org/entity/Q46525,Pulitzer Prize
http://www.wikidata.org/entity/Q46744,understanding
http://www.wikidata.org/entity/Q105197917,colonization
http://www.wikidata.org/entity/Q394,metrology
http://www.wikidata.org/entity/Q64960594,fictional spell
http://www.wikidata.org/entity/Q56315482,opotherapy
http://www.wikidata.org/entity/Q65931568,electronic music organization
http://www.wikidata.org/entity/Q29584148,undifferentiated service-producing activities of private households for own use
http://www.wikidata.org/entity/Q96622155,reference
http://www.wikidata.org/entity/Q46855,hackathon
http://www.wikidata.org/entity/Q48279,third gender
http://www.wikidata.org/entity/Q50707,composite number
http://www.wikidata.org/entity/Q65240871,data science school
http://www.wikidata.org/entity/Q55629,Epsom Derby
http://www.wikidata.org/entity/Q65967030,set of comics characters
http://www.wikidata.org/entity/Q66092429,fictional online database
http://www.wikidata.org/entity/Q51404,pride parade
http://www.wikidata.org/entity/Q46395,British overseas territories
http://www.wikidata.org/entity/Q50198,province of Thailand
http://www.wikidata.org/entity/Q69964246,school of public health
http://www.wikidata.org/entity/Q67325957,list of awards and nominations
http://www.wikidata.org/entity/Q75135432,administrative quarter in Barcelona
http://www.wikidata.org/entity/Q76212517,café chain
http://www.wikidata.org/entity/Q69154911,podcast series season
http://www.wikidata.org/entity/Q72857065,military intelligence agency
http://www.wikidata.org/entity/Q75054287,music by country or region
http://www.wikidata.org/entity/Q1971087,remaster
http://www.wikidata.org/entity/Q67608976,women's national under-17 association football team
http://www.wikidata.org/entity/Q23900202,tennis team
http://www.wikidata.org/entity/Q88569468,anthropomorphic rodent
http://www.wikidata.org/entity/Q74212708,UCLG Presidency election
http://www.wikidata.org/entity/Q88789639,artistic profession
http://www.wikidata.org/entity/Q27180948,fictional squirrel
http://www.wikidata.org/entity/Q99771550,anthropomorphic Caniformia
http://www.wikidata.org/entity/Q20965826,fictional rabbit or hare
http://www.wikidata.org/entity/Q109516743,Protestant diocese
http://www.wikidata.org/entity/Q2362312,subsystem
http://www.wikidata.org/entity/Q67372580,personality
http://www.wikidata.org/entity/Q68295960,Swedish government agency
http://www.wikidata.org/entity/Q62687,forestry agency
http://www.wikidata.org/entity/Q56019,military rank
http://www.wikidata.org/entity/Q62832,observatory
http://www.wikidata.org/entity/Q57831,fortress
http://www.wikidata.org/entity/Q57305,trade fair
http://www.wikidata.org/entity/Q70114516,Q70114516
http://www.wikidata.org/entity/Q70114639,Q70114639
http://www.wikidata.org/entity/Q7566,parent
http://www.wikidata.org/entity/Q58333,Police and Crime Commissioner
http://www.wikidata.org/entity/Q69506823,flag design
http://www.wikidata.org/entity/Q66762677,political term
http://www.wikidata.org/entity/Q61883,air force
http://www.wikidata.org/entity/Q66363655,legal parent
http://www.wikidata.org/entity/Q66442954,anthropomorphic rabbit or hare
http://www.wikidata.org/entity/Q66808903,adventure film character
http://www.wikidata.org/entity/Q67022388,anthropomorphic squirrel
http://www.wikidata.org/entity/Q66811410,medical profession
http://www.wikidata.org/entity/Q73755406,human
http://www.wikidata.org/entity/Q67206691,infrared source
http://www.wikidata.org/entity/Q72996181,Star Trek novel
http://www.wikidata.org/entity/Q27132946,fictional bear
http://www.wikidata.org/entity/Q76514543,municipality of Georgia
http://www.wikidata.org/entity/Q70253141,fictional throwing weapon
http://www.wikidata.org/entity/Q71282088,feminine suffix
http://www.wikidata.org/entity/Q71448716,fictional sphinx
http://www.wikidata.org/entity/Q66747126,computer science term
http://www.wikidata.org/entity/Q63116,numeral
http://www.wikidata.org/entity/Q73501142,Bert book
http://www.wikidata.org/entity/Q73897617,toll-access journal
http://www.wikidata.org/entity/Q73916371,UCLG Co-President
http://www.wikidata.org/entity/Q74411368,Eastman and Laird's Teenage Mutant Ninja Turtles comic
http://www.wikidata.org/entity/Q72398691,video game news website
http://www.wikidata.org/entity/Q66712772,governor's office
http://www.wikidata.org/entity/Q66724388,autonomous country within the Kingdom of Denmark
http://www.wikidata.org/entity/Q67165238,noncommercial art gallery
http://www.wikidata.org/entity/Q75951701,regional election
http://www.wikidata.org/entity/Q76450109,mutant
http://www.wikidata.org/entity/Q72941151,developmental toxicant
http://www.wikidata.org/entity/Q70113667,mixed doubles
http://www.wikidata.org/entity/Q73755998,Teenage Mutant Ninja Turtles planet
http://www.wikidata.org/entity/Q66425507,anthropomorphic bear
http://www.wikidata.org/entity/Q67123843,town divided by border
http://www.wikidata.org/entity/Q67185949,last day of February
http://www.wikidata.org/entity/Q69680123,Korean given name element
http://www.wikidata.org/entity/Q68019776,multiplicative identity
http://www.wikidata.org/entity/Q71144301,metropolitan region
http://www.wikidata.org/entity/Q57362,autonomous region of the People's Republic of China
http://www.wikidata.org/entity/Q57318,free imperial city
http://www.wikidata.org/entity/Q73310503,Meetup group
http://www.wikidata.org/entity/Q73502686,Bert character
http://www.wikidata.org/entity/Q73504838,Teenage Mutant Ninja Turtles film
http://www.wikidata.org/entity/Q73502689,Teenage Mutant Ninja Turtles character
http://www.wikidata.org/entity/Q73755302,Teenage Mutant Ninja Turtles species
http://www.wikidata.org/entity/Q73756872,Star Trek species
http://www.wikidata.org/entity/Q73568642,copyright status of works
http://www.wikidata.org/entity/Q74205538,UCLG member
http://www.wikidata.org/entity/Q66666607,academic profession
http://www.wikidata.org/entity/Q66715801,musical profession
http://www.wikidata.org/entity/Q71076284,award for best editing
http://www.wikidata.org/entity/Q62049,county seat
http://www.wikidata.org/entity/Q74681122,audience award
http://www.wikidata.org/entity/Q75179210,handball league
http://www.wikidata.org/entity/Q66745531,language subsystem
http://www.wikidata.org/entity/Q66817758,national tennis team
http://www.wikidata.org/entity/Q66818387,Lutheran diocese
http://www.wikidata.org/entity/Q69197847,coherent SI unit
http://www.wikidata.org/entity/Q78187883,Wikimedia meetup
http://www.wikidata.org/entity/Q70130710,fictional farm
http://www.wikidata.org/entity/Q71533077,Wikibase reason for preferred rank
http://www.wikidata.org/entity/Q66746920,jargon term
http://www.wikidata.org/entity/Q76007695,administrative district of Czech municipality with expanded powers
http://www.wikidata.org/entity/Q76009696,administrative district of Czech municipality with authorized municipal office
http://www.wikidata.org/entity/Q72607030,Monster of the Week
http://www.wikidata.org/entity/Q109067935,resistance group
http://www.wikidata.org/entity/Q65181814,redlist
http://www.wikidata.org/entity/Q67094518,hero name
http://www.wikidata.org/entity/Q67195266,fictional caterpillar
http://www.wikidata.org/entity/Q71266741,smartphone model series
http://www.wikidata.org/entity/Q55833,supercontinent
http://www.wikidata.org/entity/Q72941655,legendary trio
http://www.wikidata.org/entity/Q102047,suffix
http://www.wikidata.org/entity/Q118084,unit
http://www.wikidata.org/entity/Q384593,police officer
http://www.wikidata.org/entity/Q515716,prefecture
http://www.wikidata.org/entity/Q1255921,president
http://www.wikidata.org/entity/Q217086,story
http://www.wikidata.org/entity/Q1242708,doubles
http://www.wikidata.org/entity/Q6979593,national association football team
http://www.wikidata.org/entity/Q8275050,children's book
http://www.wikidata.org/entity/Q898830,procession
http://www.wikidata.org/entity/Q12055729,Q12055729
http://www.wikidata.org/entity/Q12132683,science fiction novel
http://www.wikidata.org/entity/Q3238422,science fiction literature
http://www.wikidata.org/entity/Q2101758,police commissioner
http://www.wikidata.org/entity/Q5033171,canon
http://www.wikidata.org/entity/Q15642599,urban district
http://www.wikidata.org/entity/Q12057431,Salvator
http://www.wikidata.org/entity/Q6888113,mode of action
http://www.wikidata.org/entity/Q18811582,fraternity
http://www.wikidata.org/entity/Q18956797,pornographic film series
http://www.wikidata.org/entity/Q121769,reference
http://www.wikidata.org/entity/Q19334262,cabaret ensemble
http://www.wikidata.org/entity/Q18811583,sorority
http://www.wikidata.org/entity/Q18972245,male family name
http://www.wikidata.org/entity/Q19116554,youth subculture
http://www.wikidata.org/entity/Q18920569,traditional state in Nigeria
http://www.wikidata.org/entity/Q503992,nominal
http://www.wikidata.org/entity/Q19476593,police rank
http://www.wikidata.org/entity/Q18814068,fictional restaurant
http://www.wikidata.org/entity/Q657449,parade
http://www.wikidata.org/entity/Q19389637,biographical article
http://www.wikidata.org/entity/Q18918145,academic journal article
http://www.wikidata.org/entity/Q498782,Korean name
http://www.wikidata.org/entity/Q20488450,mobile phone series
http://www.wikidata.org/entity/Q22921672,Q22921672
http://www.wikidata.org/entity/Q21818579,liturgical object
http://www.wikidata.org/entity/Q19361238,Wikidata metaclass
http://www.wikidata.org/entity/Q18972207,female family name
http://www.wikidata.org/entity/Q6503343,law enforcement officer
http://www.wikidata.org/entity/Q19046104,satirical newspaper
http://www.wikidata.org/entity/Q18913069,Asgardian
http://www.wikidata.org/entity/Q18019760,aircraft operator
http://www.wikidata.org/entity/Q18783400,genre of sculpture
